Age,Age13,Age6,Asian_link,Bible,Big_govt_scale,Black_link,Campaign_info_sources,Caucus_Dem_state,Caucus_Rep_state,Caucus_primary_state_type,Child_authority,Climate_scale,Clinton_Sanders,Clinton_vote,Clinton_vote_100,Community_issue,Community_volunteer,Community_work,Contact_party,Discrim_scale,Econ_pessimism,Education,F_scale,Female,Female_role,Free_trade,GOTV,Gay_laws_scale,HR_vote_party,Hispanic_link,Income,Kids,ME_Isis,ME_refugees,Married,Misogyny,Misogyny4,ObamaCare,Obama_2012,Org_num,Pol_interest_scale,Primary_party,Race2,Race3,Race_all,Relig_attend,Relig_imp,Sexism_trad,Spend_Child,Spend_Crime,Spend_Enviro,Spend_Poor,Spend_Scale,Spend_Schools,Spend_SciTech,Spend_SocSec,Spend_Welfare,Ticket_splitter,Trump_vote_100,Trump_OtherRep,case_id,V160101,V160101f,V160101w,V160102,V160102f,V160102w,V160201,V160201f,V160201w,V160202,V160202f,V160202w,interview_mode,V160502,V161001,V161002,Female_bond,Voted_2012,Voted_2016,Voter_type,Voter_type_primary_caucus,Who_2012,Who_2016,Who_2016_full,abortion,affirm_act3,assist_blacks,better_worse_future_R,better_worse_future_econ,better_worse_past_R,better_worse_past_R_2,better_worse_past_econ,better_worse_past_econ_2,climate_1,climate_2,cong_approve,cong_incumb_approve,defense_spend,educ4,egalit_3,egalitarianism,envir_jobs,fracking,ft_Asians,ft_BClinton,ft_BLM,ft_Blacks,ft_Business,ft_Christians,ft_Congress,ft_Conservatives,ft_Dem,ft_Feminists,ft_Fund,ft_Gays,ft_HClinton_post,ft_HClinton_pre,ft_Hispanics,ft_Illegals,ft_Jews,ft_Kane,ft_Liberals,ft_Muslims,ft_Muslims_5,ft_Obama,ft_Pence,ft_Police,ft_Poor,ft_Rep,ft_Rich,ft_SCOTUS,ft_Scientists,ft_Tea,ft_Trans,ft_Trump_post,ft_Trump_pre,ft_Unions,ft_Whites,ft_Illegals_5,gay_adopt,gay_job_discrim,gay_marriage,gay_wed_serve,grass,gun_control2,gun_imp,gun_own,immig_birthright,immig_chldrn,immig_chldrn_rec,immig_scale,immig_scale_4,immig_wall,income3,income4,income5,income7,income_gap,income_gap_action,intl_force,isolationism,jobs_stndLiving,libcon10,libcon3,libcon7,libcon7_Dem,libcon7_Rep,marital,nativism,nativism2,nativism4,nesw,nesw_rnd,partyid3,partyid7,pol_interest,political_trust,polknow,polknow2,pres_econ,pres_foreign,pres_hlth,pres_job,primary_voter,primary_who,racial_resent_scale,racial_resent_scale_4,region,sex_orient,sex_orient_fmfrnd,social_trust,spend8,spend_serv,torture,trans_bathroom,rid_rotten_apples,need_strong_leader,version,voting_duty,voting_duty2,white_black_4,whites_minus_blacks,wordsum,ft_Police_q3,ft_Police_q4,pid_dum1,pid_dum2,pid_dum3,gay_wed_require
73,12,6,,1,2,,2,0,0,1,2,3,,,,2,2,2,0,9,4,9,6,1,1,2,2,6.5,,,23,1,4,4,1,9,3,4,,0,3,,1,1,1,2,2,7,1,2,2,1,4,2,1,1,2,,,,403945,2.3176,0,2.2617,2.6103,0,2.6503,73,0,73,1,0,1,2,1,,,2,0,0,,,,,,2,2,,3,3,3,2,3,2,3,2,2,4,,1,2,11,5,2,50,60,60,50,50,70,50,60,60,50,50,50,15,50,50,30,60,50,50,60,4,60,50,85,70,50,50,85,70,50,15,40,50,60,50,2,4,1,2.5,3,3,1,3,0,4,5,6,11,2,4,3,4,4,6,2,1,3,1,,6,3,5,2,6,1,6,1,2,2.6103,3,2,3,1,3,5,1,2,2,3,2,0,,8,2,1,1,2,4,4,,2,1,4,4,"ANES2016TimeSeries_20170403",5,2,2,0,8,2,2,0,1,0,0
67,11,5,,1,1,,2,0,0,1,3,3,,0,0,2,2,2,0,17,4,9,6,0,1,2,2,6.5,2,,14,1,1,7,0,12,4,4,,0,6,,1,1,1,0,1,4,2,1,1,2,3,1,1,1,2,0,100,,403348,.6618,0,.6465,.6979,0,.7064,74,0,74,2,0,2,2,1,,,2,0,1,3,,,2,2,4,2,4,2,2,4,3,4,3,2,3,2,2,5,1,2,9,3,2,50,30,60,60,70,85,70,85,40,50,70,50,50,40,70,,60,50,70,60,4,30,40,100,85,85,70,85,100,85,50,70,85,70,70,,4,1,2.5,3,2,2,1,,4,5,6,8,2,1,2,2,3,3,1,2,3,2,3,6,3,5,3,5,4,8,2,3,.6979,1,3,6,3,2,3,0,3,1,4,3,0,,15,4,3,1,,3,5,5,2,1,4,4,"ANES2016TimeSeries_20170403",1,1,3,10,9,3,4,0,0,1,0
27,3,1,,1,1,,3,0,0,1,3,2,,0,0,2,2,2,0,11,4,13,6,1,6,2,2,2,,,15,0,2,7,0,1,1,7,0,0,6,,1,1,1,0,2,15,2,1,1,2,5,1,2,1,3,,100,,403353,.4017,0,.3919,.3819,0,.3695,77,0,77,1,0,1,2,1,,,4,1,1,3,,2,2,2,4,3,7,2,3,4,3,4,3,2,2,4,4,4,3,1,6,,2,51,8,2,21,86,92,56,93,2,78,58,79,0,3,73,7,90,10,47,3,1,1,66,98,76,91,72,43,76,53,48,99,81,81,97,1,1,1,1,3,1,2,1,1,1,5,6,6,1,2,2,2,3,4,2,2,3,1,7,7,3,5,2,6,4,10,2,4,.3819,0,3,7,4,3,2,0,4,4,4,4,0,,16,4,2,1,1,3,4,2,2,1,4,4,"ANES2016TimeSeries_20170403",2,1,4,76,6,3,4,0,0,1,0
28,3,1,,2,0,,5,0,0,1,1,1,,,,2,2,2,0,8,4,13,5,0,5,1,1,4.5,,,14,1,1,1,1,4,1,6,0,0,10,,1,1,1,3,3,12,1,3,3,1,6,1,1,1,3,,,,302878,.552,.5931,0,.5419,.6142,0,123,23,0,1,1,0,1,1,1,1,3,1,0,,,2,,,1,3,,2,3,4,3,3,2,2,1,2,1,3,3,1,5,5,1,100,50,15,100,85,85,70,85,15,0,15,85,0,0,100,60,85,50,85,85,5,50,50,85,85,15,85,70,85,60,50,60,0,15,100,4,1,1,2.5,4,1,2,4,1,4,5,6,9,2,2,2,2,3,3,1,3,4,2,6,8,3,6,1,7,1,2,1,1,.5419,1,3,7,8,3,3,0,3,4,4,3,0,,8,2,3,1,2,3,5,3,3,1,3,4,"ANES2016TimeSeries_20170403",7,2,2,0,7,2,2,0,0,1,0
88,13,6,,1,,,2,0,0,1,,3,,,,,,,,,4,10,,1,,,,4,,,1,,2,7,0,10,4,4,0,,12,2,1,1,1,2,3,6,2,2,2,2,7,2,1,2,2,,,2,300574,.2694,.2868,0,0,0,0,133,33,0,2,2,0,1,0,1,2,,1,,,3,2,,,4,2,4,3,3,3,2,3,2,3,2,3,,4,2,,,4,3,,50,-6,,-6,-6,-6,-6,50,-6,-6,-6,,50,,,-6,50,-6,-6,,50,75,-6,-6,50,-6,-6,-6,-6,-6,,50,-6,,,4,1,1,2,,1,2,0,4,5,6,9,2,2,1,1,1,1,1,,3,,4,,3,5,,,3,,,,0,0,3,6,8,3,,,,4,,4,1,6,,,4,1,1,3,1,3,,,,,"ANES2016TimeSeries_20170403",1,1,,,,,,,,,1
23,2,1,,2,,,,0,0,1,,3,,,,,,,,,0,7,,1,,,,2,,,11,,7,4,0,7,2,4,,,1,,2,2,2,1,3,9,3,3,3,2,12,3,2,3,1,,,,405527,2.3693,0,2.3152,0,0,0,64,0,64,1,0,1,2,0,,,,0,,,,,,,3,1,,1,3,1,1,4,3,3,2,2,,2,1,,,,2,,73,-6,,-6,-6,-6,-6,46,-6,-6,-6,,98,,,-6,74,-6,-6,,100,70,-6,-6,60,-6,-6,-6,-6,-6,,4,-6,,,1,1,1,3,,1,5,0,3,4,5,7,1,2,1,2,2,3,1,,5,2,5,,3,5,6,4,6,,,,0,0,2,4,0,3,,,1,1,1,2,0,,,,1,1,2,2,1,1,,1,,,"ANES2016TimeSeries_20170403",4,,,,1,,,,,,0
41,6,3,,1,3,,5,0,0,1,3,4,2,1,100,1,1,1,1,15,5,7,4,1,5,3,1,10.5,1,,2,1,7,7,0,3,1,1,1,1,7,1,1,1,1,0,0,13,1,1,1,2,5,1,2,2,3,0,0,,301656,1.0345,1.1105,0,1.0929,1.1775,0,103,3,0,1,1,0,1,1,1,2,6,1,1,1,1,1,1,1,2,3,4,4,5,3,2,3,2,3,3,4,1,4,1,3,13,1,3,50,60,40,50,40,50,50,60,60,50,40,50,70,70,50,30,50,50,50,50,3,85,40,60,60,60,30,50,70,50,40,40,60,60,50,2,4,4,2.5,4,3,1,1,0,7,1,1,6,1,1,1,1,1,1,2,1,4,1,4,4,3,5,2,3,6,12,2,4,1.0929,1,1,2,6,2,2,0,2,4,1,2,1,2,12,3,1,1,2,2,4,5,2,1,2,4,"ANES2016TimeSeries_20170403",7,2,2,0,7,1,1,1,0,0,0
78,13,6,,0,2,,3,1,1,4,1,3,1,1,100,1,2,1,0,7,4,10,6,0,6,1,2,3,3,,17,1,4,4,1,8,3,2,1,1,10,1,1,1,1,0,1,8,2,2,1,2,7,2,2,2,2,,0,,402904,.5788,0,.5601,.644,0,.6474,52,0,52,2,0,2,2,1,,,4,1,1,1,2,1,1,1,4,2,2,3,2,3,2,2,1,2,3,4,1,4,2,2,10,2,3,85,90,60,86,61,75,42,75,74,60,40,61,90,87,84,16,60,70,61,60,4,92,18,85,60,51,51,52,85,50,50,14,2,70,86,1,1,2,1,3,3,1,1,0,4,4,5,13,3,7,2,3,3,4,1,1,3,2,6,4,3,5,3,6,1,7,1,2,.644,1,1,2,7,3,5,1,1,1,2,1,1,1,4,1,4,1,1,4,1,3,3,2,4,4,"ANES2016TimeSeries_20170403",6,2,2,0,10,2,2,1,0,0,0
67,11,5,,1,0,,5,0,0,1,2,1,,0,0,2,2,2,0,8,5,,5,1,4,1,1,3,2,,17,1,2,7,1,4,1,7,0,1,11,2,1,1,1,1,3,12,2,1,2,1,5,2,1,1,3,0,100,1,401552,.7643,0,.7473,.7589,0,.7395,76,0,76,2,0,2,2,1,,,2,1,1,4,3,2,2,2,2,3,4,3,3,4,3,3,2,2,1,4,1,7,,2,11,5,2,50,0,0,50,50,100,50,100,15,30,50,50,0,0,50,0,85,15,15,60,4,15,85,100,50,85,50,70,50,60,50,85,100,60,50,1,1,1,1,4,3,2,1,1,1,2,2,1,1,1,2,3,3,4,1,3,3,2,6,9,3,6,2,5,1,10,2,4,.7589,1,2,5,7,3,4,1,4,4,4,4,1,4,10,3,2,1,2,3,4,3,2,1,2,5,"ANES2016TimeSeries_20170403",1,1,2,0,8,3,4,0,1,0,0
47,7,3,,1,1,1,4,0,0,1,2,4,,1,100,2,2,2,0,23,1,11,6,1,6,1,2,0,1,,11,1,1,4,0,12,4,1,1,0,6,,2,2,2,2,1,4,1,1,2,1,3,1,2,1,2,0,0,,302372,1.3052,1.4015,0,1.3646,1.4925,0,103,3,0,2,2,0,1,1,1,2,4,1,1,2,,1,1,1,4,1,2,2,3,1,1,3,2,3,3,4,,6,2,3,13,3,2,80,85,85,100,50,100,40,60,100,70,100,85,85,85,40,15,50,50,50,70,4,100,50,60,85,0,40,30,100,70,50,0,0,85,70,1,1,1,1,1,1,1,1,0,7,6,7,18,4,7,1,2,2,3,3,1,3,1,4,7,3,5,6,2,4,12,2,4,1.3646,1,1,1,4,3,1,0,1,1,1,1,0,,3,1,1,1,1,2,5,7,3,2,4,4,"ANES2016TimeSeries_20170403",1,1,1,-30,9,1,1,1,0,0,1
66,11,5,,0,0,,5,0,0,1,1,0,,0,0,2,2,2,0,15,5,14,4,0,2,2,2,6.5,1,,11,1,4,4,1,3,1,7,0,0,12,2,1,1,1,0,0,13,2,1,2,3,9,3,1,2,3,1,100,1,400244,.6697,0,.6547,.6525,0,.6409,22,0,22,2,0,2,2,1,,,2,1,1,4,3,2,2,2,4,3,7,4,4,3,2,3,2,1,1,4,2,6,4,2,10,5,1,70,0,0,40,85,60,0,100,0,0,50,50,0,0,40,15,100,15,0,30,2,0,70,100,50,60,85,0,30,60,0,100,85,0,70,1,1,3,2.5,4,3,2,4,0,1,5,6,6,1,2,1,2,2,3,1,3,2,2,6,9,3,6,1,5,1,6,1,2,.6525,1,3,7,8,2,5,1,4,4,4,4,1,4,16,4,1,1,2,4,2,1,2,1,3,3,"ANES2016TimeSeries_20170403",1,1,4,30,10,3,4,0,0,1,0
24,2,1,,0,0,,5,0,0,1,3,3,,1,100,2,2,2,0,9,4,14,4,0,5,3,2,3,2,,26,0,5,4,0,8,3,5,0,3,11,2,1,1,1,0,0,8,2,2,2,3,9,1,1,3,3,1,0,2,300534,1.9267,2.0646,0,1.8545,1.9545,0,123,23,0,2,2,0,1,1,1,1,3,1,1,1,3,2,1,1,4,2,4,3,3,3,2,2,1,3,2,4,2,5,4,2,11,3,2,40,40,50,15,50,50,30,70,50,50,50,50,40,60,30,0,50,50,40,50,3,70,30,70,50,30,50,70,85,0,50,15,0,30,100,1,1,2,1,3,2,2,3,0,4,4,5,12,3,6,3,4,5,7,3,3,4,1,5,7,3,6,2,6,6,4,1,1,1.8545,2,3,7,8,2,4,1,2,3,4,2,1,7,7,2,3,1,2,3,2,3,3,,3,3,"ANES2016TimeSeries_20170403",2,1,4,85,8,1,2,0,0,1,0
43,6,3,,2,2,,1,0,0,1,4,4,,,,2,2,2,0,1,3,10,8,1,0,3,2,10,,,6,0,6,7,0,,,6,,0,4,,1,1,1,4,3,,3,2,1,3,11,2,2,3,3,,,,407203,.4428,0,.4284,.4841,0,.4777,2,0,2,1,0,1,2,1,,,1,0,0,,,,,,1,2,7,1,2,4,3,4,3,3,3,4,5,4,2,1,6,1,2,15,16,50,10,100,100,50,100,15,0,100,0,1,0,45,10,,1,0,0,1,15,0,100,85,75,99,2,98,91,0,98,100,50,99,1,4,2,4,4,3,2,3,0,4,2,2,4,1,1,1,1,1,2,1,3,5,1,1,9,3,6,1,6,4,6,1,2,.4841,0,3,7,3,2,4,1,4,4,3,3,0,,15,4,4,1,,4,1,1,1,1,5,5,"ANES2016TimeSeries_20170403",6,2,4,89,6,3,4,0,0,1,0
44,6,3,,1,0,,3,1,1,4,4,1,,0,0,2,2,2,1,7,4,9,6,0,6,3,1,7.5,2,,14,1,1,7,1,9,3,7,0,0,10,2,1,1,1,2,2,7,2,1,2,2,8,2,2,2,3,0,100,1,407704,1.7332,0,1.6927,1.6885,0,1.6026,52,0,52,2,0,2,2,1,,,4,1,1,4,4,2,2,2,2,3,7,3,3,3,2,5,3,1,2,1,1,5,1,2,11,3,1,85,15,15,85,50,100,41,85,5,50,50,50,2,0,85,15,50,50,40,40,2,1,90,100,50,70,50,50,85,85,50,80,95,30,85,1,1,4,2.5,4,2,2,1,,1,2,2,1,1,1,2,2,3,3,3,3,2,2,7,9,3,7,1,6,1,9,2,3,1.6885,2,3,7,7,3,2,0,4,4,4,4,1,4,16,4,2,1,1,4,1,1,2,1,4,4,"ANES2016TimeSeries_20170403",1,1,2,0,9,3,4,0,0,1,0
24,2,1,,0,1,,4,0,0,1,2,3,,1,100,1,1,1,1,19,3,10,4,0,6,1,1,3,2,1,1,0,2,3,0,8,3,2,,3,9,,,3,5,0,0,8,1,2,3,3,8,1,1,2,3,1,0,,302345,.2137,.2294,0,.2083,.2301,0,122,22,0,1,1,0,1,1,1,1,4,0,1,2,,,1,1,3,2,3,2,2,3,2,2,1,2,3,1,2,4,2,2,9,5,1,85,70,85,85,40,70,70,85,70,85,40,100,85,85,100,60,100,,70,100,5,85,,85,100,85,85,85,100,50,100,0,40,50,85,4,1,2,1,3,1,1,3,0,7,6,7,18,4,7,1,1,1,1,1,2,3,2,,7,3,5,1,7,6,10,2,4,.2083,0,3,6,6,3,2,0,2,2,3,1,0,,7,2,3,1,1,4,3,5,2,1,3,3,"ANES2016TimeSeries_20170403",6,2,2,0,5,2,2,0,0,1,0
30,4,2,,1,1,,5,1,0,2,1,3,2,,,1,1,1,0,13,3,16,2,1,4,2,2,2,,,23,0,2,3,0,4,1,7,0,3,6,1,1,1,1,4,3,12,2,2,1,1,4,1,1,3,1,,,,402912,1.2971,0,1.253,1.2845,0,1.2739,56,0,56,2,0,2,2,1,,,2,1,1,,2,2,,,4,2,3,2,5,3,2,4,3,2,3,1,,4,4,1,7,2,3,90,15,50,90,50,90,90,90,50,90,90,90,15,15,90,90,90,50,90,90,5,50,15,90,90,50,90,90,90,50,90,40,15,50,90,5,1,1,1,3,3,2,1,0,5,6,7,16,4,7,3,4,4,6,3,3,3,2,6,5,3,6,2,6,6,7,1,2,1.2845,1,3,6,4,2,2,0,4,1,4,3,1,2,7,2,4,1,1,4,5,3,3,2,2,2,"ANES2016TimeSeries_20170403",2,1,2,0,9,3,3,0,0,1,0
84,13,6,,2,0,,2,0,0,1,4,0,,0,0,2,2,2,0,18,4,9,6,1,1,3,2,4.5,2,,22,1,1,7,0,7,2,7,0,0,2,,1,1,1,4,3,9,3,1,3,3,10,3,1,1,3,0,100,,401252,2.2687,0,2.2115,2.2974,0,2.2324,26,0,26,2,0,2,2,1,,,1,1,1,3,,2,2,2,2,3,6,3,4,3,2,4,3,1,1,4,2,,1,1,4,7,3,50,2,0,40,40,70,40,60,17,40,60,40,0,1,30,15,50,52,40,40,2,18,72,70,60,62,40,40,60,50,0,60,63,50,85,1,1,1,2.5,4,2,1,3,0,1,1,1,0,1,1,3,3,4,5,2,2,2,1,6,6,3,5,2,5,3,10,2,4,2.2974,2,3,7,1,1,4,1,4,4,4,4,0,,16,4,2,1,1,3,3,,1,1,4,4,"ANES2016TimeSeries_20170403",7,2,4,45,7,1,2,0,0,1,0
59,9,4,,2,0,,3,0,0,1,3,2,,0,0,2,1,2,0,16,7,13,4,1,0,2,2,11,2,,1,1,4,7,0,9,3,7,0,2,11,2,1,1,1,4,3,7,2,1,2,2,7,1,2,2,3,0,100,2,405570,.4389,0,.4291,.431,0,.4156,85,0,85,2,0,2,2,1,,,1,1,1,4,3,2,2,2,2,3,,4,4,5,3,4,3,2,2,4,1,7,3,3,12,,1,100,0,0,100,50,100,15,85,0,40,85,30,0,0,100,0,85,0,0,50,3,0,85,100,60,60,50,50,60,85,50,100,60,50,100,1,4,3,4,4,3,1,3,1,1,1,1,0,1,1,1,1,1,1,1,3,3,2,6,9,3,6,2,4,3,8,2,3,.431,0,3,7,7,1,3,0,4,4,4,4,1,8,10,3,3,1,2,4,2,1,1,1,2,4,"ANES2016TimeSeries_20170403",1,1,2,0,8,3,4,0,0,1,0
40,6,3,,0,0,,5,1,1,4,0,4,,1,100,2,2,2,0,24,7,14,6,1,5,1,1,0,1,,20,1,7,1,1,2,1,7,0,0,9,2,1,1,1,0,0,14,1,2,1,2,5,1,1,2,3,0,0,2,406552,.8438,0,.8245,.832,0,.8141,76,0,76,2,0,2,2,1,,,1,1,1,1,4,2,1,1,4,3,7,5,5,4,3,4,3,3,3,4,2,4,4,1,7,7,3,70,0,30,60,30,45,45,65,0,100,0,100,10,3,50,60,100,17,35,85,5,50,0,85,40,,60,75,100,65,100,0,2,100,50,4,1,1,1,1,2,1,2,1,7,6,7,18,4,7,2,3,4,5,1,3,5,1,7,5,3,5,3,6,1,6,1,2,.832,1,2,5,7,1,5,1,4,4,4,4,1,8,9,2,1,1,1,2,4,4,1,2,5,3,"ANES2016TimeSeries_20170403",7,2,1,-10,7,2,2,0,1,0,1
75,13,6,,2,0,,5,0,0,1,0,0,,0,0,2,2,2,0,16,,10,7,0,1,1,2,4.5,2,,19,1,4,7,1,3,1,7,0,0,12,,1,1,1,1,3,13,2,1,2,2,7,2,2,2,2,0,100,,302765,1.277,1.3724,0,1.2624,1.3632,0,118,18,0,1,1,0,1,1,1,1,2,1,1,3,,2,2,2,1,3,5,,,3,2,3,2,1,1,4,4,7,2,1,4,5,1,70,0,0,70,70,100,30,85,0,0,50,30,0,0,70,40,85,0,0,50,3,0,85,100,70,30,100,60,50,85,15,70,60,0,70,2,1,1,2.5,4,3,2,1,1,2,5,6,6,1,1,2,3,3,5,1,3,2,2,6,10,3,7,1,4,1,6,1,2,1.2624,1,2,5,8,1,3,0,4,4,4,4,0,,13,4,3,1,1,4,1,1,3,1,5,4,"ANES2016TimeSeries_20170403",1,1,2,0,3,3,4,0,1,0,0
81,13,6,,1,3,,2,0,0,1,,2,2,0,0,1,1,1,1,14,6,12,8,1,6,2,1,3.5,2,,1,1,2,2,0,10,4,6,0,2,7,1,1,1,1,2,2,6,2,1,2,2,4,1,1,1,2,0,100,,300812,.2784,.2993,0,.2684,.2979,0,110,10,0,1,1,0,1,1,1,2,4,1,1,4,1,2,2,2,3,3,4,3,3,5,3,4,3,2,2,4,1,7,2,2,11,3,3,50,70,60,70,15,100,70,85,60,60,60,70,15,0,85,50,70,,60,15,1,40,,85,85,60,70,70,100,40,70,60,40,85,85,3,1,1,2.5,3,2,1,1,0,7,6,7,18,4,7,1,1,1,1,1,1,3,2,2,5,3,6,1,3,3,8,2,3,.2684,0,2,5,5,2,1,0,4,4,4,4,1,2,13,4,2,1,2,4,4,4,1,1,5,5,"ANES2016TimeSeries_20170403",7,2,3,15,7,2,2,0,1,0,0
62,10,5,,2,0,,1,0,0,1,2,0,,0,0,2,1,2,0,1,4,15,7,0,2,1,2,3.5,2,,27,1,4,7,1,8,3,6,0,1,10,2,1,1,1,1,2,8,2,1,3,2,8,1,1,3,3,0,100,1,405032,.6035,0,.5896,.6493,0,.6524,16,0,16,2,0,2,2,1,,,2,1,1,4,3,2,2,2,2,2,5,3,1,3,2,3,2,1,1,4,5,5,4,1,6,4,2,85,60,40,85,85,100,60,85,50,85,85,85,15,2,85,15,85,30,70,85,5,31,85,85,85,60,85,60,85,85,85,100,100,85,85,1,1,1,2.5,3,3,2,3,0,4,4,5,7,1,1,3,4,5,7,2,3,3,2,7,3,3,5,1,6,1,8,2,3,.6493,1,2,5,7,3,5,1,4,4,4,4,1,4,9,2,1,1,2,4,3,1,2,1,4,5,"ANES2016TimeSeries_20170403",6,2,2,0,9,2,2,0,1,0,0
33,4,2,,1,1,,4,0,0,1,0,3,,1,100,1,1,1,0,,0,13,3,1,6,1,1,3,2,,22,1,1,2,1,7,2,4,0,2,9,2,1,1,1,2,1,9,1,,1,2,,1,1,1,2,1,0,2,302643,1.6073,1.7267,0,1.5186,1.6062,0,106,6,0,1,1,0,1,1,1,2,4,1,1,1,3,2,1,1,4,3,3,1,2,1,1,3,2,2,3,2,1,5,3,2,11,2,,70,50,40,70,40,70,40,60,60,50,0,50,60,60,70,40,50,50,40,50,3,40,40,60,50,60,50,50,70,40,50,40,40,50,70,2,1,1,1,4,3,1,1,1,2,6,7,13,3,7,3,3,4,5,,2,3,2,5,5,3,5,2,6,1,4,1,1,1.5186,2,2,5,6,4,3,0,4,1,4,3,1,6,4,1,1,1,1,4,5,4,1,,2,3,"ANES2016TimeSeries_20170403",1,1,2,0,7,1,1,0,1,0,0
78,13,6,,1,0,,3,1,1,4,2,2,,0,0,2,2,2,1,10,5,14,8,0,0,2,2,7.5,2,,11,1,6,7,1,9,3,7,0,2,11,2,1,1,1,4,3,7,3,1,2,3,11,3,1,3,3,0,100,2,407442,.2814,0,.2745,.2803,0,.2736,21,0,21,2,0,2,2,1,,,1,1,1,4,4,2,2,2,2,3,7,3,3,4,3,5,3,2,2,4,1,4,4,2,9,4,1,70,40,0,60,40,85,15,85,0,15,60,0,30,15,70,16,,50,15,,,30,100,85,85,15,,60,100,100,0,70,70,60,70,1,4,1,2.5,4,3,2,1,1,1,5,6,5,1,1,1,2,2,3,2,3,3,2,6,7,3,6,1,5,1,12,2,4,.2803,0,2,5,8,1,5,1,4,4,4,4,1,5,11,3,2,1,2,4,2,1,3,1,5,5,"ANES2016TimeSeries_20170403",1,1,3,10,9,2,2,0,1,0,0
38,5,2,,0,0,,5,0,0,1,3,0,,0,0,2,2,2,1,8,5,13,2,0,3,1,2,4.5,1,,28,1,4,7,1,10,4,7,0,0,12,2,1,1,1,0,0,6,2,1,3,2,9,3,2,2,2,1,100,1,403226,.6898,0,.6742,.6764,0,.6572,13,0,13,2,0,2,2,1,,,2,1,1,4,3,2,2,2,3,3,7,3,3,4,3,3,2,1,1,2,1,5,3,1,6,5,1,70,31,15,85,60,60,30,85,16,40,60,60,15,1,50,15,85,17,15,30,2,1,85,100,70,41,85,50,60,70,40,60,70,30,85,1,1,2,2.5,3,3,2,5,0,2,2,2,3,1,2,3,4,5,7,3,2,4,1,7,6,3,6,1,5,1,8,2,3,.6764,1,3,7,8,2,5,1,4,4,4,4,1,4,4,1,1,1,1,4,1,1,2,2,2,2,"ANES2016TimeSeries_20170403",1,1,2,0,9,3,4,0,0,1,0
53,8,4,,2,1,,1,0,0,1,4,2,,0,0,2,2,2,1,8,4,11,8,0,1,1,2,12,2,,19,1,4,7,1,6,2,7,,0,7,2,1,1,1,5,3,10,1,1,3,1,6,1,1,3,3,0,100,1,403460,1.322,0,1.2915,1.4156,0,1.3737,30,0,30,2,0,2,2,1,,,2,0,1,4,3,,2,2,1,2,5,3,3,3,2,3,2,3,1,4,2,7,2,1,7,7,2,100,60,100,100,60,89,87,74,15,50,100,50,15,0,100,0,70,0,50,50,3,30,100,89,100,60,70,60,70,86,50,100,100,70,100,1,4,4,4,4,3,2,3,0,1,1,1,0,1,1,2,3,3,5,1,3,2,2,6,9,3,7,1,6,1,6,1,2,1.4156,1,3,7,5,3,4,1,4,4,4,4,1,4,14,4,3,1,2,2,5,3,2,1,5,5,"ANES2016TimeSeries_20170403",1,1,2,0,4,3,3,0,0,1,0
27,3,1,,,0,,1,0,0,1,,3,,,,2,2,2,1,10,2,13,3,0,5,,1,3,,,22,,3,3,0,7,2,7,,1,2,,1,1,1,1,2,9,2,1,2,3,9,1,2,3,3,,,,300717,2.0017,2.1499,0,1.8186,2.0012,0,113,13,0,1,1,0,1,1,1,1,3,0,0,,,,,,1,3,5,2,2,2,1,1,1,3,2,,,5,3,1,8,4,1,50,70,15,50,15,85,50,60,30,60,40,50,15,15,50,40,50,50,50,50,3,0,,85,60,60,50,40,85,30,50,60,60,30,50,2,1,1,1,4,1,2,2,0,5,3,3,12,3,7,3,3,4,5,1,3,3,2,6,7,3,6,2,6,6,5,1,1,1.8186,2,3,7,1,2,2,0,,4,4,4,0,,13,4,2,1,1,4,2,2,2,1,2,3,"ANES2016TimeSeries_20170403",2,1,2,0,6,2,2,0,0,1,0
53,8,4,,2,0,,2,0,0,1,4,1,,0,0,2,2,2,0,14,5,13,8,1,6,1,1,9.5,2,,25,1,2,7,1,8,3,7,0,2,10,2,1,1,1,4,3,8,3,2,2,3,10,2,2,1,3,0,100,2,402171,1.8561,0,1.8142,1.8233,0,1.7599,86,0,86,1,0,1,2,1,,,4,1,1,4,3,2,2,2,1,3,6,3,3,4,3,2,1,2,1,4,1,5,3,1,5,4,1,90,15,20,90,90,100,40,90,15,40,50,70,20,15,90,20,90,15,40,30,2,15,85,90,60,70,90,30,80,70,70,90,75,30,90,1,4,4,2.5,3,3,2,4,1,6,5,6,10,2,1,3,4,5,6,2,3,3,2,6,8,3,6,1,5,1,8,2,3,1.8233,2,3,7,7,2,4,1,4,4,4,4,1,5,12,3,2,1,2,4,1,3,1,1,5,5,"ANES2016TimeSeries_20170403",1,1,2,0,8,3,3,0,0,1,0
